Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
7,14/09/2012,53.66,3.659,3180.52,,5.03,709.04,5384.1,198.1267184,7.872,False
7,21/09/2012,51.77,3.765,4113.14,12.0,3.0,344.2,4693.52,198.358523,7.872,False
7,28/09/2012,50.64,3.789,3735.2,6.91,4.5,917.2,1793.35,198.5903276,7.872,False
7,05/10/2012,48.43,3.779,2955.56,,9.9,2240.78,1324.84,198.8221322,7.557,False
7,12/10/2012,41.43,3.76,302.62,,3.72,375.75,514.23,199.0539368,7.557,False
7,19/10/2012,43.01,3.75,2034.63,,0.5,298.55,4163.41,199.1481963,7.557,False
7,26/10/2012,42.53,3.686,2818.42,24.03,2.97,343.26,1064.56,199.2195317,7.557,False
7,02/11/2012,37.2,3.604,3335.15,1937.31,5.02,282.71,1127.18,199.2908671,7.557,False
7,09/11/2012,36.89,3.545,1797.81,3661.28,10.0,501.33,3222.63,199.3622024,7.557,False
7,16/11/2012,23.91,3.479,4971.72,723.12,7.28,845.51,1710.22,199.4313603,7.557,False
7,23/11/2012,34.81,3.45,295.5,,44081.25,78.08,623.37,199.4976149,7.557,True
7,30/11/2012,28.1,3.436,3839.63,,14836.66,88.68,6046.28,199.5638695,7.557,False
7,07/12/2012,34.19,3.373,4599.98,,116.0,368.57,4274.79,199.6301241,7.557,False
7,14/12/2012,20.93,3.303,1463.18,,26.0,3.97,1049.36,199.7190578,7.557,False
7,21/12/2012,12.57,3.218,1066.13,,29.64,40.6,475.96,199.9440662,7.557,False
7,28/12/2012,2.32,3.108,7153.0,7398.79,106.33,24.43,1286.48,200.1690745,7.557,True
7,04/01/2013,-6.08,3.034,1390.63,11904.04,37.82,65.08,1446.44,200.3940829,7.107,False
7,11/01/2013,-6.61,2.957,2117.01,8298.08,8.61,15.26,745.42,200.6190912,7.107,False
7,18/01/2013,-7.29,2.889,6630.25,3626.32,1.96,1174.23,1513.31,200.7382625,7.107,False
7,25/01/2013,4.0,2.872,717.12,1046.55,0.6,20.88,826.28,200.815099,7.107,False
7,01/02/2013,25.67,2.998,4389.12,316.88,113.68,4128.61,1238.01,200.8919355,7.107,False
7,08/02/2013,11.26,3.214,30907.52,185.19,392.36,16519.53,2304.12,200.968772,7.107,True
7,15/02/2013,13.73,3.391,8906.51,490.37,0.24,959.51,3846.26,201.040053,7.107,False
7,22/02/2013,13.39,3.563,7919.43,642.57,46.54,3475.28,1450.55,201.0974452,7.107,False
7,01/03/2013,11.94,3.638,3789.54,99.08,0.4,33.38,959.83,201.1548374,7.107,False
7,08/03/2013,24.24,3.624,9370.38,85.98,107.66,2891.2,1385.72,201.2122297,7.107,False
7,15/03/2013,30.09,3.607,2521.46,,219.71,879.39,1203.71,201.2410473,7.107,False
7,22/03/2013,30.94,3.609,4514.13,,677.3,133.33,983.16,201.1984283,7.107,False
7,29/03/2013,26.56,3.605,7886.02,,420.1,69.41,2403.73,201.1558092,7.107,False
7,05/04/2013,39.3,3.633,6121.49,979.92,152.85,161.59,986.23,201.1131902,6.953,False
7,12/04/2013,34.79,3.642,1731.11,28.55,25.47,89.14,1032.44,201.0705712,6.953,False
7,19/04/2013,29.7,3.603,1726.61,0.03,28.68,188.07,1130.11,201.0705712,6.953,False
7,26/04/2013,35.7,3.568,738.97,,54.04,21.2,471.4,201.0705712,6.953,False
7,03/05/2013,42.36,3.573,4661.74,,25.74,1145.37,917.91,,,False
7,10/05/2013,44.11,3.609,4441.63,85.76,18.25,153.84,3820.86,,,False
7,17/05/2013,53.23,3.703,3048.39,2.0,6.64,405.44,1236.57,,,False
7,24/05/2013,50.09,3.884,1557.79,4.0,177.08,596.22,1440.8,,,False
7,31/05/2013,50.7,3.87,2350.78,-7.76,91.59,166.86,540.89,,,False
7,07/06/2013,50.92,3.825,4849.33,148.68,75.64,2043.97,2240.29,,,False
7,14/06/2013,54.81,3.797,2143.04,196.29,157.0,605.85,1250.24,,,False
7,21/06/2013,52.16,3.736,1434.01,116.52,92.13,471.28,2812.28,,,False
7,28/06/2013,55.28,3.691,2817.6,750.96,,272.82,1057.35,,,False
7,05/07/2013,53.86,3.637,3764.78,977.99,163.96,2038.56,1154.49,,,False
7,12/07/2013,59.99,3.583,918.12,732.41,55.68,470.11,1397.18,,,False
7,19/07/2013,55.22,3.585,460.9,250.72,13.75,310.91,778.74,,,False
7,26/07/2013,56.69,3.582,180.87,54.56,,36.65,877.99,,,False
8,05/02/2010,34.14,2.572,,,,,,214.4714512,6.299,False
8,12/02/2010,33.34,2.548,,,,,,214.6214189,6.299,True
8,19/02/2010,39.1,2.514,,,,,,214.6664878,6.299,False
8,26/02/2010,37.91,2.561,,,,,,214.6940735,6.299,False
8,05/03/2010,45.64,2.625,,,,,,214.7216592,6.299,False
8,12/03/2010,49.76,2.667,,,,,,214.7492449,6.299,False
8,19/03/2010,47.26,2.72,,,,,,214.5764954,6.299,False
8,26/03/2010,46.51,2.732,,,,,,214.3703567,6.299,False
8,02/04/2010,60.18,2.719,,,,,,214.164218,6.29,False
8,09/04/2010,59.25,2.77,,,,,,213.9580793,6.29,False
8,16/04/2010,62.66,2.808,,,,,,213.8186357,6.29,False
8,23/04/2010,56.1,2.795,,,,,,213.768119,6.29,False
8,30/04/2010,61.01,2.78,,,,,,213.7176024,6.29,False
8,07/05/2010,62.68,2.835,,,,,,213.6670857,6.29,False
8,14/05/2010,61.35,2.854,,,,,,213.6655355,6.29,False
8,21/05/2010,66.03,2.826,,,,,,213.9577839,6.29,False
8,28/05/2010,74.71,2.759,,,,,,214.2500323,6.29,False
8,04/06/2010,75.71,2.705,,,,,,214.5422806,6.29,False
8,11/06/2010,82.21,2.668,,,,,,214.834529,6.29,False
8,18/06/2010,78.79,2.637,,,,,,214.8324452,6.29,False
8,25/06/2010,81.78,2.653,,,,,,214.7126286,6.29,False
8,02/07/2010,74.78,2.669,,,,,,214.5928119,6.315,False
8,09/07/2010,72.49,2.642,,,,,,214.4729952,6.315,False
8,16/07/2010,77.49,2.623,,,,,,214.4640599,6.315,False
8,23/07/2010,78.29,2.608,,,,,,214.6029664,6.315,False
8,30/07/2010,76.02,2.64,,,,,,214.7418728,6.315,False
8,06/08/2010,80.37,2.627,,,,,,214.8807793,6.315,False
8,13/08/2010,80.11,2.692,,,,,,215.0196857,6.315,False
8,20/08/2010,79.36,2.664,,,,,,214.9779825,6.315,False
8,27/08/2010,74.92,2.619,,,,,,214.9362793,6.315,False
8,03/09/2010,76.14,2.577,,,,,,214.894576,6.315,False
8,10/09/2010,74.34,2.565,,,,,,214.8528728,6.315,True
8,17/09/2010,75.32,2.582,,,,,,214.8785562,6.315,False
8,24/09/2010,72.21,2.624,,,,,,214.9547795,6.315,False
8,01/10/2010,68.7,2.603,,,,,,215.0310029,6.433,False
8,08/10/2010,62.94,2.633,,,,,,215.1072262,6.433,False
8,15/10/2010,62.59,2.72,,,,,,215.1757,6.433,False
8,22/10/2010,62.86,2.725,,,,,,215.2248,6.433,False
8,29/10/2010,57.93,2.716,,,,,,215.2739,6.433,False
8,05/11/2010,55.76,2.689,,,,,,215.323,6.433,False
8,12/11/2010,54.89,2.728,,,,,,215.3721,6.433,False
8,19/11/2010,43.86,2.771,,,,,,215.2538714,6.433,False
8,26/11/2010,51.07,2.735,,,,,,215.1077548,6.433,True
8,03/12/2010,42.85,2.708,,,,,,214.9616381,6.433,False
8,10/12/2010,42.47,2.843,,,,,,214.8155214,6.433,False
8,17/12/2010,45.03,2.869,,,,,,214.7510843,6.433,False
8,24/12/2010,45.67,2.886,,,,,,214.7479069,6.433,False
8,31/12/2010,41.47,2.943,,,,,,214.7447295,6.433,True
8,07/01/2011,35.77,2.976,,,,,,214.7415521,6.262,False
8,14/01/2011,31.62,2.983,,,,,,214.7930991,6.262,False
8,21/01/2011,42.06,3.016,,,,,,215.1729926,6.262,False
8,28/01/2011,39.26,3.01,,,,,,215.5528862,6.262,False
8,04/02/2011,24.48,2.989,,,,,,215.9327797,6.262,False
8,11/02/2011,28.26,3.022,,,,,,216.3126733,6.262,True
8,18/02/2011,50.64,3.045,,,,,,216.6310383,6.262,False
8,25/02/2011,51.29,3.065,,,,,,216.9247918,6.262,False
8,04/03/2011,53.18,3.288,,,,,,217.2185454,6.262,False
8,11/03/2011,49.14,3.459,,,,,,217.512299,6.262,False
8,18/03/2011,56.68,3.488,,,,,,217.7705442,6.262,False
8,25/03/2011,59.74,3.473,,,,,,218.0145862,6.262,False
8,01/04/2011,49.86,3.524,,,,,,218.2586281,6.297,False
8,08/04/2011,65.62,3.622,,,,,,218.50267,6.297,False
8,15/04/2011,63.55,3.743,,,,,,218.7262524,6.297,False
8,22/04/2011,65.11,3.807,,,,,,218.8986857,6.297,False
8,29/04/2011,62.29,3.81,,,,,,219.071119,6.297,False
8,06/05/2011,58.92,3.906,,,,,,219.2435524,6.297,False
8,13/05/2011,72.96,3.899,,,,,,219.4159857,6.297,False
8,20/05/2011,65.54,3.907,,,,,,219.1746922,6.297,False
8,27/05/2011,73.14,3.786,,,,,,218.9333986,6.297,False
8,03/06/2011,82.05,3.699,,,,,,218.6921051,6.297,False
8,10/06/2011,82.21,3.648,,,,,,218.4508115,6.297,False
8,17/06/2011,84.73,3.637,,,,,,218.4021448,6.297,False
8,24/06/2011,83.94,3.594,,,,,,218.4979481,6.297,False
8,01/07/2011,87.26,3.524,,,,,,218.5937514,6.425,False
8,08/07/2011,83.57,3.48,,,,,,218.6895548,6.425,False
8,15/07/2011,84.26,3.575,,,,,,218.7746217,6.425,False
8,22/07/2011,85.46,3.651,,,,,,218.8328475,6.425,False
8,29/07/2011,86.46,3.682,,,,,,218.8910733,6.425,False
8,05/08/2011,85.15,3.684,,,,,,218.9492991,6.425,False
8,12/08/2011,86.05,3.638,,,,,,219.0075249,6.425,False
8,19/08/2011,82.92,3.554,,,,,,219.0701968,6.425,False
8,26/08/2011,84.69,3.523,,,,,,219.1336097,6.425,False
8,02/09/2011,84.77,3.533,,,,,,219.1970226,6.425,False
8,09/09/2011,69.01,3.546,,,,,,219.2604355,6.425,True
8,16/09/2011,69.09,3.526,,,,,,219.4442443,6.425,False
8,23/09/2011,68.72,3.467,,,,,,219.788581,6.425,False
8,30/09/2011,72.2,3.355,,,,,,220.1329176,6.425,False
8,07/10/2011,67.61,3.285,,,,,,220.4772543,6.123,False
8,14/10/2011,61.74,3.274,,,,,,220.7960935,6.123,False
8,21/10/2011,59.97,3.353,,,,,,220.9619484,6.123,False
8,28/10/2011,56.86,3.372,,,,,,221.1278032,6.123,False
8,04/11/2011,49.68,3.332,,,,,,221.2936581,6.123,False
8,11/11/2011,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False
8,18/11/2011,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,False
8,25/11/2011,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.123,True
8,02/12/2011,40.82,3.172,2222.42,286.0,1464.46,1192.79,13865.57,222.2071405,6.123,False
8,09/12/2011,30.51,3.158,4425.92,36.0,346.05,1791.15,9889.35,222.4651238,6.123,False
8,16/12/2011,39.79,3.159,739.45,34.0,326.76,169.2,2238.66,222.6910959,6.123,False
8,23/12/2011,38.16,3.112,1234.0,0.3,891.94,14.0,5884.24,222.8743862,6.123,False
8,30/12/2011,36.33,3.129,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.123,True
8,06/01/2012,43.47,3.157,3093.39,26001.46,96.35,500.91,4468.63,223.2409668,5.825,False
8,13/01/2012,36.46,3.261,6725.29,12764.99,15.98,299.73,3851.69,223.4242571,5.825,False
8,20/01/2012,46.81,3.268,1643.08,1055.47,9.02,411.88,3161.92,223.5188055,5.825,False
8,27/01/2012,45.52,3.29,6065.01,730.16,15.18,30.28,24241.12,223.6133539,5.825,False
8,03/02/2012,45.56,3.36,41524.03,1412.41,83.15,18723.56,3886.31,223.7079023,5.825,False
8,10/02/2012,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.8024507,5.825,True
8,17/02/2012,37.51,3.51,4376.58,10723.12,10.5,1546.82,4117.02,223.9658621,5.825,False
8,24/02/2012,46.33,3.555,9712.39,4960.15,1.0,2441.26,5314.33,224.1809207,5.825,False
8,02/03/2012,50.95,3.63,19521.45,1000.19,0.6,5819.37,3641.54,224.3959793,5.825,False
8,09/03/2012,49.59,3.669,7740.12,269.44,2.0,509.65,4678.17,224.6110379,5.825,False
8,16/03/2012,56.63,3.734,4879.04,501.9,6.14,1078.01,1288.81,224.7657327,5.825,False
8,23/03/2012,52.9,3.787,6155.76,499.11,2.04,403.32,2748.36,224.8399424,5.825,False
8,30/03/2012,66.69,3.845,6052.68,121.67,,375.27,1715.7,224.9141521,5.825,False
8,06/04/2012,62.18,3.891,6821.13,,27.04,2101.86,3627.77,224.9883618,5.679,False
8,13/04/2012,65.19,3.891,7627.83,4689.55,4.2,940.82,1723.28,225.0625714,5.679,False
8,20/04/2012,63.59,3.877,3600.79,2105.64,4.9,1768.65,14945.23,225.1179914,5.679,False
8,27/04/2012,70.34,3.814,5440.25,1.5,2.2,15.6,3302.44,225.1734114,5.679,False
8,04/05/2012,73.96,3.749,12807.63,,260.55,3338.11,2197.51,225.2288314,5.679,False
8,11/05/2012,64.96,3.688,10852.45,,3.82,1425.65,2545.79,225.2842514,5.679,False
8,18/05/2012,64.16,3.63,7288.06,,24.25,585.14,4836.15,225.3002908,5.679,False
8,25/05/2012,76.11,3.561,2989.94,,651.09,1056.01,10189.75,225.3005779,5.679,False
8,01/06/2012,78.31,3.501,11578.32,41.6,58.17,1319.45,2044.72,225.300865,5.679,False
8,08/06/2012,74.28,3.452,8721.82,252.8,30.45,679.89,5160.31,225.3011521,5.679,False
8,15/06/2012,77.14,3.393,8583.02,265.7,151.05,1184.4,5675.58,225.3134743,5.679,False
8,22/06/2012,78.85,3.346,5146.44,124.95,2.97,1409.95,3956.16,225.3558843,5.679,False
8,29/06/2012,84.47,3.286,8467.23,199.75,,492.34,5529.08,225.3982943,5.679,False
8,06/07/2012,81.24,3.227,10526.01,157.93,182.17,3068.98,4059.99,225.4407043,5.401,False
8,13/07/2012,78.46,3.256,10278.48,129.2,24.0,1750.15,2057.71,225.4831143,5.401,False
8,20/07/2012,79.94,3.311,6764.94,164.8,13.02,390.77,58068.14,225.4930078,5.401,False
8,27/07/2012,81.71,3.407,6382.88,80.6,3.55,2242.95,4403.2,225.5029014,5.401,False
8,03/08/2012,85.06,3.417,12755.02,88.2,17.83,4783.44,4865.74,225.5127949,5.401,False
8,10/08/2012,83.74,3.494,11811.65,26.0,59.03,2215.73,2801.89,225.5226885,5.401,False
8,17/08/2012,81.21,3.571,3224.14,21.02,4.26,1066.29,5044.43,225.6050797,5.401,False
8,24/08/2012,73.77,3.62,3822.14,6.4,4.2,763.09,3570.91,225.7418442,5.401,False
8,31/08/2012,75.33,3.638,10297.42,21.6,17.16,3952.93,3198.02,225.8786088,5.401,False
8,07/09/2012,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True
8,14/09/2012,67.21,3.717,4678.98,,12.29,1130.96,5427.34,226.1615981,5.401,False
8,21/09/2012,66.96,3.721,3913.12,5.73,2.28,,6984.96,226.3645848,5.401,False
8,28/09/2012,71.1,3.666,5518.65,1.91,0.55,1103.02,2049.02,226.5675714,5.401,False
8,05/10/2012,61.41,3.617,3709.42,,20.04,1332.17,2156.75,226.7705581,5.124,False
8,12/10/2012,55.03,3.601,757.39,,7.5,186.45,4830.34,226.9735448,5.124,False
8,19/10/2012,62.99,3.594,1260.59,,6.5,280.98,3531.83,227.0184166,5.124,False
8,26/10/2012,64.74,3.506,2679.05,20.38,6.0,384.25,1691.31,227.0369359,5.124,False
8,02/11/2012,53.41,3.386,8753.34,2732.6,6.3,1715.26,2261.91,227.0554553,5.124,False
8,09/11/2012,58.95,3.314,6026.16,4076.16,5.83,274.99,2239.32,227.0739747,5.124,False
8,16/11/2012,48.24,3.252,14137.45,3180.35,44.98,629.78,3936.76,227.1065086,5.124,False
8,23/11/2012,53.59,3.211,619.88,,46342.06,28.36,1182.05,227.1577286,5.124,True
8,30/11/2012,48.92,3.207,7136.29,,2776.64,218.89,2986.68,227.2089486,5.124,False
8,07/12/2012,53.13,3.198,9652.09,,331.0,582.52,18292.6,227.2601686,5.124,False
8,14/12/2012,40.41,3.168,3714.5,,76.0,571.53,2248.72,227.3214378,5.124,False
8,21/12/2012,43.31,3.098,6006.01,57.96,60.32,114.91,2614.41,227.4430023,5.124,False
8,28/12/2012,33.68,3.108,8867.99,21760.08,99.96,39.0,356.86,227.5645668,5.124,True
8,04/01/2013,29.75,3.161,1048.19,22791.26,16.63,,3751.39,227.6861313,5.212,False
8,11/01/2013,38.79,3.243,4261.84,7990.99,4.58,259.79,3090.33,227.8076959,5.212,False
8,18/01/2013,31.83,3.237,5317.35,5022.45,1.12,176.18,1567.8,227.8390876,5.212,False
8,25/01/2013,44.34,3.227,6534.46,1010.03,,1806.73,1406.03,227.8344101,5.212,False
8,01/02/2013,46.81,3.244,17701.91,532.5,46.4,13281.29,2476.34,227.8297327,5.212,False
8,08/02/2013,47.16,3.417,56131.52,176.31,761.61,16189.82,5425.07,227.8250553,5.212,True
8,15/02/2013,40.34,3.475,7808.31,2965.72,1.86,530.03,5326.7,227.8635,5.212,False
8,22/02/2013,40.81,3.597,8245.49,4084.81,1.6,1976.55,2110.41,228.00975,5.212,False
8,01/03/2013,37.3,3.711,28754.5,289.26,1.2,20.81,1570.24,228.156,5.212,False
8,08/03/2013,51.05,3.658,28078.98,36.34,60.92,2031.46,3412.68,228.30225,5.212,False
8,15/03/2013,51.54,3.622,11921.47,,9.24,1748.46,1251.74,228.4315779,5.212,False
8,22/03/2013,54.41,3.611,5564.82,,461.1,995.46,763.92,228.5186005,5.212,False
8,29/03/2013,48.41,3.606,12937.38,,341.25,4.96,2561.96,228.605623,5.212,False
8,05/04/2013,52.56,3.583,9189.81,5271.72,269.79,1103.23,1391.14,228.6926456,5.024,False
8,12/04/2013,57.36,3.529,3916.55,890.74,64.2,278.27,2337.48,228.7796682,5.024,False
8,19/04/2013,58.84,3.451,6880.74,173.25,85.36,84.02,1397.94,228.7796682,5.024,False
8,26/04/2013,56.04,3.417,2114.19,,133.49,17.45,2140.78,228.7796682,5.024,False
8,03/05/2013,61.99,3.386,6350.54,37.92,63.97,2335.52,1436.22,,,False
8,10/05/2013,60.86,3.392,5616.53,51.37,44.57,212.39,5825.55,,,False
8,17/05/2013,68.96,3.454,4828.72,77.27,9.6,740.82,3053.03,,,False
8,24/05/2013,75.19,3.494,3574.15,33.96,583.98,903.89,2985.58,,,False
8,31/05/2013,78.64,3.466,6642.08,38.92,516.31,25.06,4405.9,,,False
8,07/06/2013,75.82,3.439,8402.95,427.63,211.64,4447.74,3276.15,,,False
8,14/06/2013,79.04,3.431,5285.0,274.37,538.68,1761.08,1596.28,,,False
8,21/06/2013,77.28,3.479,2732.22,372.86,228.8,1425.64,3966.22,,,False
8,28/06/2013,85.64,3.495,7133.36,388.98,20.2,2483.25,3965.72,,,False
8,05/07/2013,76.18,3.422,6801.88,1592.93,880.32,5097.59,1717.64,,,False
8,12/07/2013,83.16,3.4,4018.39,893.36,95.35,1586.56,3186.0,,,False
8,19/07/2013,72.86,3.556,1034.72,486.84,43.83,818.13,7118.46,,,False
8,26/07/2013,78.7,3.62,675.56,740.04,55.38,73.42,2343.11,,,False
9,05/02/2010,38.01,2.572,,,,,,214.6554591,6.415,False
9,12/02/2010,37.08,2.548,,,,,,214.8056534,6.415,True
9,19/02/2010,43.06,2.514,,,,,,214.8506185,6.415,False
9,26/02/2010,43.83,2.561,,,,,,214.8780453,6.415,False
9,05/03/2010,48.43,2.625,,,,,,214.9054721,6.415,False
9,12/03/2010,55.76,2.667,,,,,,214.932899,6.415,False
9,19/03/2010,53.15,2.72,,,,,,214.7597274,6.415,False
9,26/03/2010,51.8,2.732,,,,,,214.5531227,6.415,False
9,02/04/2010,65.21,2.719,,,,,,214.3465181,6.384,False
9,09/04/2010,64.95,2.77,,,,,,214.1399135,6.384,False
9,16/04/2010,66.09,2.808,,,,,,214.0001817,6.384,False
9,23/04/2010,61.26,2.795,,,,,,213.9496138,6.384,False
9,30/04/2010,66.07,2.78,,,,,,213.8990459,6.384,False
9,07/05/2010,68.58,2.835,,,,,,213.848478,6.384,False
9,14/05/2010,70.53,2.854,,,,,,213.8469819,6.384,False
9,21/05/2010,71.5,2.826,,,,,,214.1399162,6.384,False
9,28/05/2010,77.12,2.759,,,,,,214.4328505,6.384,False
9,04/06/2010,79.65,2.705,,,,,,214.7257848,6.384,False
9,11/06/2010,83.75,2.668,,,,,,215.0187191,6.384,False
9,18/06/2010,82.99,2.637,,,,,,215.0166484,6.384,False
9,25/06/2010,85.02,2.653,,,,,,214.8965756,6.384,False
9,02/07/2010,78.55,2.669,,,,,,214.7765028,6.442,False
9,09/07/2010,78.51,2.642,,,,,,214.6564301,6.442,False
9,16/07/2010,82.93,2.623,,,,,,214.6474453,6.442,False
9,23/07/2010,84.49,2.608,,,,,,214.7865779,6.442,False
9,30/07/2010,79.83,2.64,,,,,,214.9257105,6.442,False
9,06/08/2010,87.09,2.627,,,,,,215.064843,6.442,False
9,13/08/2010,86.85,2.692,,,,,,215.2039756,6.442,False
9,20/08/2010,86.3,2.664,,,,,,215.1619646,6.442,False
9,27/08/2010,84.01,2.619,,,,,,215.1199536,6.442,False
9,03/09/2010,82.47,2.577,,,,,,215.0779426,6.442,False
9,10/09/2010,77.7,2.565,,,,,,215.0359315,6.442,True
9,17/09/2010,81.19,2.582,,,,,,215.0615285,6.442,False
9,24/09/2010,77.15,2.624,,,,,,215.1378313,6.442,False
9,01/10/2010,69.08,2.603,,,,,,215.2141341,6.56,False
9,08/10/2010,65.35,2.633,,,,,,215.290437,6.56,False
9,15/10/2010,67.36,2.72,,,,,,215.3589917,6.56,False
9,22/10/2010,69.99,2.725,,,,,,215.4081762,6.56,False
9,29/10/2010,64.43,2.716,,,,,,215.4573607,6.56,False
9,05/11/2010,58.69,2.689,,,,,,215.5065452,6.56,False
9,12/11/2010,61.59,2.728,,,,,,215.5557297,6.56,False
9,19/11/2010,49.96,2.771,,,,,,215.4372854,6.56,False
9,26/11/2010,60.18,2.735,,,,,,215.2909028,6.56,True
9,03/12/2010,49.89,2.708,,,,,,215.1445203,6.56,False
9,10/12/2010,46.1,2.843,,,,,,214.9981378,6.56,False
9,17/12/2010,49.7,2.869,,,,,,214.9334937,6.56,False
9,24/12/2010,50.93,2.886,,,,,,214.9301534,6.56,False
9,31/12/2010,45.92,2.943,,,,,,214.9268131,6.56,True
9,07/01/2011,41.82,2.976,,,,,,214.9234729,6.416,False
9,14/01/2011,36.43,2.983,,,,,,214.9749587,6.416,False
9,21/01/2011,44.72,3.016,,,,,,215.3554013,6.416,False
9,28/01/2011,43.9,3.01,,,,,,215.7358438,6.416,False
9,04/02/2011,31.82,2.989,,,,,,216.1162864,6.416,False
9,11/02/2011,34.13,3.022,,,,,,216.496729,6.416,True
9,18/02/2011,58.5,3.045,,,,,,216.8154856,6.416,False
9,25/02/2011,59.01,3.065,,,,,,217.1095679,6.416,False
9,04/03/2011,60.67,3.288,,,,,,217.4036503,6.416,False
9,11/03/2011,54.75,3.459,,,,,,217.6977326,6.416,False
9,18/03/2011,63.82,3.488,,,,,,217.9563371,6.416,False
9,25/03/2011,68.79,3.473,,,,,,218.2007506,6.416,False
9,01/04/2011,56.12,3.524,,,,,,218.445164,6.38,False
9,08/04/2011,71.4,3.622,,,,,,218.6895775,6.38,False
9,15/04/2011,71.9,3.743,,,,,,218.9134935,6.38,False
9,22/04/2011,72.35,3.807,,,,,,219.0861659,6.38,False
9,29/04/2011,70.85,3.81,,,,,,219.2588382,6.38,False
9,06/05/2011,62.2,3.906,,,,,,219.4315106,6.38,False
9,13/05/2011,77.66,3.899,,,,,,219.6041829,6.38,False
9,20/05/2011,70.49,3.907,,,,,,219.3622809,6.38,False
9,27/05/2011,80.42,3.786,,,,,,219.1203788,6.38,False
9,03/06/2011,85.8,3.699,,,,,,218.8784768,6.38,False
9,10/06/2011,85.81,3.648,,,,,,218.6365747,6.38,False
9,17/06/2011,89.15,3.637,,,,,,218.5877333,6.38,False
9,24/06/2011,86.74,3.594,,,,,,218.6836874,6.38,False
9,01/07/2011,89.14,3.524,,,,,,218.7796415,6.404,False
9,08/07/2011,89.04,3.48,,,,,,218.8755955,6.404,False
9,15/07/2011,90.45,3.575,,,,,,218.9607242,6.404,False
9,22/07/2011,89.08,3.651,,,,,,219.0187895,6.404,False
9,29/07/2011,91.1,3.682,,,,,,219.0768548,6.404,False
9,05/08/2011,91.52,3.684,,,,,,219.1349201,6.404,False
9,12/08/2011,91.63,3.638,,,,,,219.1929854,6.404,False
9,19/08/2011,85.8,3.554,,,,,,219.2556109,6.404,False
9,26/08/2011,88.95,3.523,,,,,,219.3189965,6.404,False
9,02/09/2011,89.33,3.533,,,,,,219.382382,6.404,False
9,09/09/2011,75.65,3.546,,,,,,219.4457675,6.404,True
9,16/09/2011,77.95,3.526,,,,,,219.6297841,6.404,False
9,23/09/2011,74.42,3.467,,,,,,219.9746423,6.404,False
9,30/09/2011,78.45,3.355,,,,,,220.3195004,6.404,False
9,07/10/2011,72.62,3.285,,,,,,220.6643585,6.054,False
9,14/10/2011,67.27,3.274,,,,,,220.9836849,6.054,False
9,21/10/2011,65.46,3.353,,,,,,221.1498206,6.054,False
9,28/10/2011,63.96,3.372,,,,,,221.3159563,6.054,False
9,04/11/2011,54.46,3.332,,,,,,221.4820921,6.054,False
9,11/11/2011,58.28,3.297,3235.06,1645.11,63.15,1580.98,2209.21,221.6482278,6.054,False
9,18/11/2011,58.8,3.308,3648.4,2.63,21.12,1639.62,3623.62,221.8803923,6.054,False
9,25/11/2011,54.32,3.236,121.57,,44061.13,247.83,8294.47,222.1389683,6.054,True
9,02/12/2011,46.84,3.172,1237.88,,1330.53,643.78,8323.51,222.3975443,6.054,False
9,09/12/2011,37.65,3.158,3075.89,,248.8,822.69,7585.2,222.6561203,6.054,False
9,16/12/2011,47.31,3.159,2755.9,,136.48,384.78,2240.49,222.8825484,6.054,False
9,23/12/2011,44.43,3.112,719.14,0.24,318.75,17.72,2357.19,223.0661125,6.054,False
9,30/12/2011,43.41,3.129,2155.73,14481.63,44.07,237.84,3699.24,223.2496766,6.054,True
9,06/01/2012,47.54,3.157,3597.08,6203.76,11.2,3743.55,1912.75,223.4332408,5.667,False
9,13/01/2012,42.44,3.261,4731.1,2959.36,,129.27,3416.48,223.6168049,5.667,False
9,20/01/2012,51.56,3.268,910.51,234.36,,117.08,6081.04,223.7114288,5.667,False
9,27/01/2012,49.38,3.29,489.19,283.85,,22.5,2888.79,223.8060527,5.667,False
9,03/02/2012,54.43,3.36,19289.22,527.14,4.46,9955.21,3428.92,223.9006766,5.667,False
9,10/02/2012,44.03,3.409,5619.8,1595.17,1.71,4740.66,4494.14,223.9953006,5.667,True
9,17/02/2012,43.81,3.51,4572.81,5448.91,6.0,945.06,7589.85,224.1588663,5.667,False
9,24/02/2012,53.67,3.555,3801.98,4010.13,1.0,586.06,7315.09,224.3741384,5.667,False
9,02/03/2012,57.2,3.63,6268.15,154.97,,3557.17,1878.44,224.5894104,5.667,False
9,09/03/2012,54.03,3.669,3923.2,96.52,17.36,990.11,2755.72,224.8046825,5.667,False
9,16/03/2012,59.94,3.734,1913.05,1.8,7.33,436.67,14026.36,224.9594902,5.667,False
9,23/03/2012,58.79,3.787,1681.15,1.8,0.68,414.45,466.42,225.0336786,5.667,False
