Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Category,Order Quantity
30/11/2012,33.56,3.524,131.4275333,5.527,False,Cabinet,46
07/12/2012,38.92,3.456,131.4784,5.527,False,Cabinet,37
14/12/2012,29.89,3.379,131.537,5.527,False,Chair,90
21/12/2012,23.83,3.263,131.642,5.527,False,Sofa,97
28/12/2012,23.98,3.147,131.747,5.527,True,Sofa,12
04/01/2013,2.45,3.066,131.852,5.275,False,Sofa,46
11/01/2013,16.27,2.982,131.957,5.275,False,Cabinet,96
18/01/2013,0.25,2.914,132.030871,5.275,False,Chair,99
25/01/2013,11.15,2.927,132.0922903,5.275,False,Sofa,9
01/02/2013,28.23,3.029,132.1537097,5.275,False,Sofa,5
08/02/2013,26.01,3.192,132.215129,5.275,True,Desk,23
15/02/2013,23.29,3.323,132.2725714,5.275,False,Table,60
22/02/2013,25.32,3.459,132.3200714,5.275,False,Table,96
01/03/2013,20.33,3.521,132.3675714,5.275,False,Table,59
08/03/2013,30.08,3.526,132.4150714,5.275,False,Bed,25
15/03/2013,35.68,3.518,132.4668065,5.275,False,Sofa,39
22/03/2013,34.72,3.518,132.529129,5.275,False,Chair,50
29/03/2013,33.64,3.518,132.5914516,5.275,False,Desk,52
05/04/2013,48.5,3.547,132.6537742,5.213,False,Cabinet,72
12/04/2013,41.34,3.576,132.7160968,5.213,False,Bed,37
19/04/2013,36.22,3.559,132.7160968,5.213,False,Sofa,42
26/04/2013,42.46,3.541,132.7160968,5.213,False,Sofa,87
03/05/2013,48.09,3.535,,,False,Desk,27
10/05/2013,54.74,3.543,,,False,Desk,82
17/05/2013,63.32,3.609,,,False,Table,5
24/05/2013,52.33,3.72,,,False,Table,40
31/05/2013,53.72,3.773,,,False,Bed,42
07/06/2013,59.66,3.779,,,False,Bed,27
14/06/2013,66.68,3.771,,,False,Cabinet,91
21/06/2013,60.76,3.74,,,False,Bed,71
28/06/2013,65.44,3.726,,,False,Sofa,30
05/07/2013,75.91,3.696,,,False,Chair,90
12/07/2013,70.58,3.666,,,False,Sofa,67
19/07/2013,71.65,3.665,,,False,Table,82
26/07/2013,71.41,3.669,,,False,Cabinet,91
05/02/2010,21.33,2.788,131.5279032,9.202,False,Cabinet,7
12/02/2010,26.41,2.771,131.5866129,9.202,True,Sofa,81
19/02/2010,30.91,2.747,131.637,9.202,False,Table,58
26/02/2010,35.42,2.753,131.686,9.202,False,Table,37
05/03/2010,37.17,2.766,131.735,9.202,False,Chair,92
12/03/2010,42.39,2.805,131.784,9.202,False,Cabinet,46
19/03/2010,45.42,2.834,131.8242903,9.202,False,Chair,80
26/03/2010,47.55,2.831,131.863129,9.202,False,Bed,91
02/04/2010,45.63,2.826,131.9019677,9.269,False,Sofa,53
09/04/2010,59.91,2.849,131.9408065,9.269,False,Bed,100
16/04/2010,50.26,2.885,131.9809,9.269,False,Bed,40
23/04/2010,50.3,2.895,132.0226667,9.269,False,Table,29
30/04/2010,51.12,2.935,132.0644333,9.269,False,Chair,20
07/05/2010,65.64,2.981,132.1062,9.269,False,Desk,44
14/05/2010,49.9,2.983,132.152129,9.269,False,Bed,72
21/05/2010,60.27,2.961,132.2230323,9.269,False,Desk,78
28/05/2010,69.12,2.906,132.2939355,9.269,False,Cabinet,87
04/06/2010,70.28,2.857,132.3648387,9.269,False,Chair,27
11/06/2010,64.08,2.83,132.4357419,9.269,False,Cabinet,81
18/06/2010,65.96,2.805,132.4733333,9.269,False,Cabinet,67
25/06/2010,74.04,2.81,132.4976,9.269,False,Table,83
02/07/2010,71.22,2.815,132.5218667,9.342,False,Bed,25
09/07/2010,79.75,2.806,132.5461333,9.342,False,Desk,63
16/07/2010,76.9,2.796,132.5667742,9.342,False,Cabinet,57
23/07/2010,75.71,2.784,132.5825806,9.342,False,Desk,18
30/07/2010,75.79,2.792,132.5983871,9.342,False,Desk,22
06/08/2010,73.67,2.792,132.6141935,9.342,False,Desk,77
13/08/2010,74.19,2.81,132.63,9.342,False,Cabinet,19
20/08/2010,71.76,2.796,132.6616129,9.342,False,Desk,9
27/08/2010,67.05,2.77,132.6932258,9.342,False,Table,98
03/09/2010,75.42,2.735,132.7248387,9.342,False,Table,41
10/09/2010,67.09,2.717,132.7564516,9.342,True,Cabinet,32
17/09/2010,60.94,2.716,132.7670667,9.342,False,Chair,68
24/09/2010,64.82,2.718,132.7619333,9.342,False,Cabinet,84
01/10/2010,67.76,2.717,132.7568,9.331,False,Chair,21
08/10/2010,54.73,2.776,132.7516667,9.331,False,Table,51
15/10/2010,52.02,2.878,132.7633548,9.331,False,Cabinet,20
22/10/2010,47.12,2.919,132.8170968,9.331,False,Cabinet,85
29/10/2010,55.85,2.938,132.8708387,9.331,False,Bed,85
05/11/2010,42.05,2.938,132.9245806,9.331,False,Sofa,86
12/11/2010,43.17,2.961,132.9783226,9.331,False,Sofa,98
19/11/2010,45.26,3.03,132.9172,9.331,False,Table,47
26/11/2010,40.81,3.07,132.8369333,9.331,True,Sofa,35
03/12/2010,37.09,3.065,132.7566667,9.331,False,Table,85
10/12/2010,25.64,3.132,132.6764,9.331,False,Cabinet,15
17/12/2010,27.4,3.139,132.6804516,9.331,False,Sofa,53
24/12/2010,28.16,3.15,132.7477419,9.331,False,Chair,91
31/12/2010,26.1,3.177,132.8150323,9.331,True,Cabinet,81
07/01/2011,30.1,3.193,132.8823226,9.131,False,Desk,60
14/01/2011,22.69,3.215,132.9510645,9.131,False,Chair,30
21/01/2011,22.55,3.232,133.0285161,9.131,False,Desk,52
28/01/2011,14.84,3.243,133.1059677,9.131,False,Chair,18
04/02/2011,20.79,3.24,133.1834194,9.131,False,Table,2
11/02/2011,24.3,3.255,133.260871,9.131,True,Bed,70
18/02/2011,31.59,3.263,133.3701429,9.131,False,Cabinet,49
25/02/2011,26.15,3.281,133.4921429,9.131,False,Desk,97
04/03/2011,28.49,3.437,133.6141429,9.131,False,Cabinet,57
11/03/2011,38.4,3.6,133.7361429,9.131,False,Bed,36
18/03/2011,41.12,3.634,133.8492258,9.131,False,Desk,66
25/03/2011,36.65,3.624,133.9587419,9.131,False,Cabinet,0
01/04/2011,35.06,3.638,134.0682581,8.975,False,Desk,80
08/04/2011,43.32,3.72,134.1777742,8.975,False,Chair,20
15/04/2011,49.91,3.823,134.2784667,8.975,False,Table,28
22/04/2011,45.99,3.919,134.3571,8.975,False,Desk,23
29/04/2011,58.82,3.988,134.4357333,8.975,False,Chair,70
06/05/2011,54.17,4.078,134.5143667,8.975,False,Sofa,33
13/05/2011,58.48,4.095,134.593,8.975,False,Chair,59
20/05/2011,57.55,4.101,134.6803871,8.975,False,Table,49
27/05/2011,64.6,4.034,134.7677742,8.975,False,Cabinet,58
03/06/2011,70.9,3.973,134.8551613,8.975,False,Cabinet,62
10/06/2011,69.49,3.924,134.9425484,8.975,False,Bed,42
17/06/2011,63.23,3.873,135.0837333,8.975,False,Desk,64
24/06/2011,67.41,3.851,135.2652667,8.975,False,Chair,1
01/07/2011,69.75,3.815,135.4468,8.89,False,Cabinet,86
08/07/2011,73.12,3.784,135.6283333,8.89,False,Chair,34
15/07/2011,74.36,3.827,135.7837419,8.89,False,Table,35
22/07/2011,78.68,3.882,135.8738387,8.89,False,Bed,88
29/07/2011,73.85,3.898,135.9639355,8.89,False,Chair,27
05/08/2011,74.58,3.903,136.0540323,8.89,False,Bed,78
12/08/2011,73.57,3.88,136.144129,8.89,False,Desk,67
19/08/2011,69.24,3.82,136.183129,8.89,False,Cabinet,63
26/08/2011,70.32,3.796,136.2136129,8.89,False,Desk,59
02/09/2011,68.23,3.784,136.2440968,8.89,False,Bed,76
09/09/2011,68.11,3.809,136.2745806,8.89,True,Sofa,16
16/09/2011,66.23,3.809,136.3145,8.89,False,Bed,20
23/09/2011,60.44,3.758,136.367,8.89,False,Chair,13
30/09/2011,69.01,3.684,136.4195,8.89,False,Sofa,96
07/10/2011,54.65,3.633,136.472,8.471,False,Cabinet,13
14/10/2011,60.26,3.583,136.5150968,8.471,False,Bed,80
21/10/2011,55.83,3.618,136.5017742,8.471,False,Table,92
28/10/2011,45.61,3.604,136.4884516,8.471,False,Cabinet,86
04/11/2011,38.29,3.586,136.475129,8.471,False,Chair,28
11/11/2011,45.69,3.57,136.4618065,8.471,False,Cabinet,13
18/11/2011,47.88,3.571,136.4666667,8.471,False,Cabinet,32
25/11/2011,41.97,3.536,136.4788,8.471,True,Sofa,38
02/12/2011,46.25,3.501,136.4909333,8.471,False,Cabinet,13
09/12/2011,42.36,3.47,136.5030667,8.471,False,Cabinet,23
16/12/2011,35.52,3.445,136.5335161,8.471,False,Bed,96
23/12/2011,35.78,3.413,136.5883871,8.471,False,Chair,13
30/12/2011,32.36,3.402,136.6432581,8.471,True,Desk,0
06/01/2012,31.27,3.439,136.698129,8.075,False,Bed,76
13/01/2012,35.25,3.523,136.753,8.075,False,Chair,75
20/01/2012,24.2,3.542,136.8564194,8.075,False,Bed,13
27/01/2012,30.44,3.568,136.9598387,8.075,False,Sofa,85
03/02/2012,37.62,3.633,137.0632581,8.075,False,Cabinet,50
10/02/2012,32.83,3.655,137.1666774,8.075,True,Chair,16
17/02/2012,32.87,3.703,137.2583103,8.075,False,Table,69
24/02/2012,36.34,3.751,137.3411034,8.075,False,Table,39
02/03/2012,33.59,3.827,137.4238966,8.075,False,Table,84
09/03/2012,38.1,3.876,137.5066897,8.075,False,Cabinet,20
16/03/2012,45.84,3.867,137.5843871,8.075,False,Sofa,46
23/03/2012,58.06,3.889,137.6552903,8.075,False,Desk,27
30/03/2012,45.35,3.921,137.7261935,8.075,False,Chair,71
06/04/2012,43.8,3.957,137.7970968,8.304,False,Cabinet,97
13/04/2012,47.75,4.025,137.868,8.304,False,Table,2
20/04/2012,60.88,4.046,137.9230667,8.304,False,Cabinet,46
27/04/2012,50.43,4.023,137.9781333,8.304,False,Bed,68
04/05/2012,49.66,3.991,138.0332,8.304,False,Chair,52
11/05/2012,57.44,3.947,138.0882667,8.304,False,Chair,76
18/05/2012,62.31,3.899,138.1065806,8.304,False,Bed,2
25/05/2012,65.48,3.85,138.1101935,8.304,False,Desk,76
01/06/2012,71.42,3.798,138.1138065,8.304,False,Chair,26
08/06/2012,59.1,3.746,138.1174194,8.304,False,Chair,70
15/06/2012,66.58,3.683,138.1295333,8.304,False,Table,2
22/06/2012,70.92,3.629,138.1629,8.304,False,Desk,28
29/06/2012,70.17,3.577,138.1962667,8.304,False,Cabinet,19
06/07/2012,76.08,3.538,138.2296333,8.535,False,Chair,60
13/07/2012,75.09,3.561,138.263,8.535,False,Table,72
20/07/2012,77.43,3.61,138.2331935,8.535,False,Chair,99
27/07/2012,72.97,3.701,138.2033871,8.535,False,Cabinet,68
03/08/2012,72.67,3.698,138.1735806,8.535,False,Sofa,89
10/08/2012,75.7,3.772,138.1437742,8.535,False,Sofa,96
17/08/2012,73.25,3.84,138.1857097,8.535,False,Desk,41
24/08/2012,68.52,3.874,138.2814516,8.535,False,Chair,42
31/08/2012,70.09,3.884,138.3771935,8.535,False,Cabinet,44
07/09/2012,71.85,3.921,138.4729355,8.535,True,Chair,85
14/09/2012,64.45,3.988,138.5673,8.535,False,Cabinet,33
21/09/2012,60.23,4.056,138.6534,8.535,False,Chair,48
28/09/2012,58.24,4.018,138.7395,8.535,False,Chair,87
05/10/2012,59.68,4.027,138.8256,8.243,False,Cabinet,59
12/10/2012,50.97,4.029,138.9117,8.243,False,Bed,3
19/10/2012,51.96,4.0,138.8336129,8.243,False,Cabinet,25
26/10/2012,56.09,3.917,138.7281613,8.243,False,Bed,67
02/11/2012,53.32,3.817,138.6227097,8.243,False,Chair,96
09/11/2012,37.39,3.792,138.5172581,8.243,False,Chair,43
16/11/2012,43.74,3.754,138.4473,8.243,False,Sofa,30
23/11/2012,36.33,3.727,138.4246667,8.243,True,Cabinet,88
30/11/2012,34.72,3.713,138.4020333,8.243,False,Cabinet,89
07/12/2012,37.27,3.679,138.3794,8.243,False,Desk,24
14/12/2012,37.44,3.639,138.3685484,8.243,False,Sofa,61
21/12/2012,37.44,3.574,138.4283871,8.243,False,Sofa,48
28/12/2012,31.33,3.56,138.4882258,8.243,True,Cabinet,10
04/01/2013,23.66,3.577,138.5480645,7.942,False,Bed,37
11/01/2013,31.74,3.595,138.6079032,7.942,False,Bed,43
18/01/2013,35.16,3.593,138.6701613,7.942,False,Cabinet,75
25/01/2013,21.29,3.579,138.7333871,7.942,False,Cabinet,75
01/02/2013,29.18,3.608,138.7966129,7.942,False,Sofa,84
08/02/2013,24.59,3.755,138.8598387,7.942,True,Chair,26
15/02/2013,29.52,3.807,138.9004286,7.942,False,Bed,12
22/02/2013,27.2,3.866,138.8844286,7.942,False,Sofa,97
01/03/2013,35.8,3.885,138.8684286,7.942,False,Table,6
08/03/2013,33.61,3.868,138.8524286,7.942,False,Desk,27
15/03/2013,38.75,3.843,138.8597742,7.942,False,Chair,89
22/03/2013,30.43,3.819,138.9254839,7.942,False,Table,29
29/03/2013,39.18,3.796,138.9911935,7.942,False,Bed,20
05/04/2013,40.65,3.772,139.0569032,7.788,False,Sofa,71
12/04/2013,47.92,3.723,139.1226129,7.788,False,Bed,20
19/04/2013,49.59,3.678,139.1226129,7.788,False,Bed,29
26/04/2013,47.98,3.626,139.1226129,7.788,False,Desk,72
03/05/2013,55.96,3.601,,,False,Table,16
10/05/2013,58.74,3.603,,,False,Table,40
17/05/2013,56.18,3.63,,,False,Chair,26
24/05/2013,63.17,3.654,,,False,Bed,61
31/05/2013,60.42,3.668,,,False,Desk,66
07/06/2013,66.55,3.66,,,False,Sofa,43
14/06/2013,62.06,3.667,,,False,Desk,70
21/06/2013,65.92,3.673,,,False,Cabinet,63
28/06/2013,75.07,3.673,,,False,Cabinet,31
05/07/2013,77.15,3.643,,,False,Table,42
12/07/2013,77.34,3.645,,,False,Table,85
19/07/2013,80.48,3.803,,,False,Table,5
26/07/2013,73.31,3.879,,,False,Chair,16
05/02/2010,20.96,2.954,131.5279032,8.35,False,Bed,42
12/02/2010,23.22,2.94,131.5866129,8.35,True,Sofa,84
19/02/2010,28.57,2.909,131.637,8.35,False,Bed,42
26/02/2010,30.33,2.91,131.686,8.35,False,Bed,12
05/03/2010,32.92,2.919,131.735,8.35,False,Chair,17
12/03/2010,39.06,2.938,131.784,8.35,False,Chair,24
19/03/2010,43.74,2.96,131.8242903,8.35,False,Sofa,92
26/03/2010,39.07,2.963,131.863129,8.35,False,Sofa,28
02/04/2010,45.26,2.957,131.9019677,8.185,False,Cabinet,87
09/04/2010,55.66,2.992,131.9408065,8.185,False,Bed,23
16/04/2010,49.67,3.01,131.9809,8.185,False,Bed,40
23/04/2010,46.87,3.021,132.0226667,8.185,False,Desk,23
30/04/2010,49.89,3.042,132.0644333,8.185,False,Table,12
07/05/2010,62.54,3.095,132.1062,8.185,False,Chair,97
14/05/2010,46.53,3.112,132.152129,8.185,False,Cabinet,4
21/05/2010,57.53,3.096,132.2230323,8.185,False,Sofa,25
28/05/2010,68.85,3.046,132.2939355,8.185,False,Cabinet,65
04/06/2010,68.88,3.006,132.3648387,8.185,False,Table,71
11/06/2010,61.64,2.972,132.4357419,8.185,False,Chair,10
18/06/2010,66.25,2.942,132.4733333,8.185,False,Chair,77
25/06/2010,72.3,2.958,132.4976,8.185,False,Chair,79
02/07/2010,66.25,2.958,132.5218667,8.099,False,Cabinet,24
09/07/2010,78.22,2.94,132.5461333,8.099,False,Desk,85
16/07/2010,74.6,2.933,132.5667742,8.099,False,Chair,89
23/07/2010,74.68,2.924,132.5825806,8.099,False,Cabinet,47
30/07/2010,72.83,2.932,132.5983871,8.099,False,Desk,23
06/08/2010,74.2,2.942,132.6141935,8.099,False,Chair,91
13/08/2010,72.71,2.923,132.63,8.099,False,Chair,30
20/08/2010,72.22,2.913,132.6616129,8.099,False,Sofa,21
27/08/2010,66.4,2.885,132.6932258,8.099,False,Cabinet,46
03/09/2010,74.69,2.86,132.7248387,8.099,False,Table,32
10/09/2010,63.36,2.837,132.7564516,8.099,True,Table,29
17/09/2010,58.68,2.846,132.7670667,8.099,False,Sofa,74
24/09/2010,63.43,2.837,132.7619333,8.099,False,Table,72
01/10/2010,59.91,2.84,132.7568,8.067,False,Desk,65
08/10/2010,53.74,2.903,132.7516667,8.067,False,Cabinet,14
15/10/2010,51.32,2.999,132.7633548,8.067,False,Chair,36
22/10/2010,48.45,3.049,132.8170968,8.067,False,Chair,91
29/10/2010,56.11,3.055,132.8708387,8.067,False,Table,25
05/11/2010,41.78,3.049,132.9245806,8.067,False,Sofa,78
12/11/2010,40.3,3.065,132.9783226,8.067,False,Cabinet,60
19/11/2010,44.22,3.138,132.9172,8.067,False,Sofa,97
26/11/2010,42.62,3.186,132.8369333,8.067,True,Desk,26
03/12/2010,36.64,3.2,132.7566667,8.067,False,Chair,31
10/12/2010,25.12,3.255,132.6764,8.067,False,Sofa,37
17/12/2010,26.83,3.301,132.6804516,8.067,False,Chair,66
24/12/2010,26.05,3.309,132.7477419,8.067,False,Chair,74
31/12/2010,28.65,3.336,132.8150323,8.067,True,Chair,31
07/01/2011,31.34,3.351,132.8823226,7.771,False,Bed,31
14/01/2011,21.68,3.367,132.9510645,7.771,False,Sofa,11
21/01/2011,22.8,3.391,133.0285161,7.771,False,Table,26
28/01/2011,20.66,3.402,133.1059677,7.771,False,Sofa,65
04/02/2011,21.02,3.4,133.1834194,7.771,False,Bed,42
11/02/2011,21.79,3.416,133.260871,7.771,True,Table,88
18/02/2011,34.74,3.42,133.3701429,7.771,False,Cabinet,42
25/02/2011,23.24,3.452,133.4921429,7.771,False,Table,100
04/03/2011,29.28,3.605,133.6141429,7.771,False,Desk,15
11/03/2011,35.59,3.752,133.7361429,7.771,False,Chair,47
18/03/2011,40.32,3.796,133.8492258,7.771,False,Chair,40
25/03/2011,33.26,3.789,133.9587419,7.771,False,Sofa,79
01/04/2011,30.68,3.811,134.0682581,7.658,False,Bed,49
08/04/2011,41.26,3.895,134.1777742,7.658,False,Sofa,34
15/04/2011,48.67,3.981,134.2784667,7.658,False,Desk,25
22/04/2011,41.66,4.061,134.3571,7.658,False,Desk,55
29/04/2011,54.23,4.117,134.4357333,7.658,False,Cabinet,3
06/05/2011,50.43,4.192,134.5143667,7.658,False,Bed,56
13/05/2011,54.2,4.211,134.593,7.658,False,Desk,81
20/05/2011,52.8,4.202,134.6803871,7.658,False,Cabinet,60
27/05/2011,63.2,4.134,134.7677742,7.658,False,Desk,94
03/06/2011,66.01,4.069,134.8551613,7.658,False,Cabinet,61
10/06/2011,68.26,4.025,134.9425484,7.658,False,Bed,76
17/06/2011,64.02,3.989,135.0837333,7.658,False,Cabinet,27
24/06/2011,68.4,3.964,135.2652667,7.658,False,Chair,79
01/07/2011,67.64,3.916,135.4468,7.806,False,Table,73
08/07/2011,73.2,3.886,135.6283333,7.806,False,Chair,30
15/07/2011,73.7,3.915,135.7837419,7.806,False,Bed,70
22/07/2011,79.37,3.972,135.8738387,7.806,False,Sofa,0
29/07/2011,74.86,4.004,135.9639355,7.806,False,Cabinet,21
05/08/2011,73.84,4.02,136.0540323,7.806,False,Cabinet,19
12/08/2011,70.92,3.995,136.144129,7.806,False,Chair,60
19/08/2011,71.14,3.942,136.183129,7.806,False,Desk,91
26/08/2011,69.34,3.906,136.2136129,7.806,False,Table,44
02/09/2011,69.27,3.879,136.2440968,7.806,False,Sofa,58
09/09/2011,68.28,3.93,136.2745806,7.806,True,Cabinet,52
16/09/2011,62.76,3.937,136.3145,7.806,False,Table,4
23/09/2011,61.32,3.899,136.367,7.806,False,Table,73
30/09/2011,64.99,3.858,136.4195,7.806,False,Sofa,44
07/10/2011,53.1,3.775,136.472,7.866,False,Desk,28
14/10/2011,61.86,3.744,136.5150968,7.866,False,Bed,25
21/10/2011,52.05,3.757,136.5017742,7.866,False,Cabinet,89
28/10/2011,46.49,3.757,136.4884516,7.866,False,Bed,75
04/11/2011,44.97,3.738,136.475129,7.866,False,Bed,52
11/11/2011,48.22,3.719,136.4618065,7.866,False,Bed,22
18/11/2011,48.21,3.717,136.4666667,7.866,False,Sofa,99
25/11/2011,42.75,3.689,136.4788,7.866,True,Bed,56
02/12/2011,45.67,3.666,136.4909333,7.866,False,Bed,46
09/12/2011,40.18,3.627,136.5030667,7.866,False,Desk,73
16/12/2011,37.07,3.611,136.5335161,7.866,False,Cabinet,15
23/12/2011,36.09,3.587,136.5883871,7.866,False,Bed,95
30/12/2011,31.65,3.566,136.6432581,7.866,True,Bed,34
06/01/2012,31.84,3.585,136.698129,7.943,False,Table,35
13/01/2012,37.08,3.666,136.753,7.943,False,Desk,47
20/01/2012,23.44,3.705,136.8564194,7.943,False,Cabinet,7
27/01/2012,32.41,3.737,136.9598387,7.943,False,Cabinet,63
03/02/2012,36.22,3.796,137.0632581,7.943,False,Desk,97
10/02/2012,32.61,3.826,137.1666774,7.943,True,Desk,4
17/02/2012,30.95,3.874,137.2583103,7.943,False,Desk,11
24/02/2012,33.91,3.917,137.3411034,7.943,False,Sofa,23
02/03/2012,34.83,3.983,137.4238966,7.943,False,Bed,37
09/03/2012,38.15,4.021,137.5066897,7.943,False,Table,63
16/03/2012,48.2,4.021,137.5843871,7.943,False,Bed,64
23/03/2012,56.72,4.054,137.6552903,7.943,False,Chair,95
30/03/2012,43.47,4.098,137.7261935,7.943,False,Desk,98
06/04/2012,40.23,4.143,137.7970968,8.15,False,Chair,74
13/04/2012,44.42,4.187,137.868,8.15,False,Desk,76
20/04/2012,55.2,4.17,137.9230667,8.15,False,Bed,69
27/04/2012,42.45,4.163,137.9781333,8.15,False,Chair,38
04/05/2012,50.76,4.124,138.0332,8.15,False,Table,98
11/05/2012,55.33,4.055,138.0882667,8.15,False,Desk,64
18/05/2012,58.81,4.029,138.1065806,8.15,False,Sofa,47
25/05/2012,67.79,3.979,138.1101935,8.15,False,Table,49
01/06/2012,68.18,3.915,138.1138065,8.15,False,Bed,98
08/06/2012,60.19,3.871,138.1174194,8.15,False,Sofa,93
15/06/2012,68.19,3.786,138.1295333,8.15,False,Table,85
22/06/2012,75.83,3.722,138.1629,8.15,False,Cabinet,63
29/06/2012,69.92,3.667,138.1962667,8.15,False,Desk,71
06/07/2012,76.07,3.646,138.2296333,8.193,False,Cabinet,39
13/07/2012,73.17,3.689,138.263,8.193,False,Sofa,48
20/07/2012,76.17,3.732,138.2331935,8.193,False,Sofa,2
27/07/2012,74.43,3.82,138.2033871,8.193,False,Cabinet,7
03/08/2012,73.41,3.819,138.1735806,8.193,False,Cabinet,83
10/08/2012,74.45,3.863,138.1437742,8.193,False,Chair,63
17/08/2012,69.83,3.963,138.1857097,8.193,False,Desk,47
24/08/2012,66.66,3.997,138.2814516,8.193,False,Chair,74
31/08/2012,71.85,4.026,138.3771935,8.193,False,Desk,94
07/09/2012,72.2,4.076,138.4729355,8.193,True,Sofa,9
14/09/2012,65.08,4.088,138.5673,8.193,False,Bed,44
21/09/2012,60.62,4.203,138.6534,8.193,False,Table,83
28/09/2012,56.81,4.158,138.7395,8.193,False,Cabinet,74
05/10/2012,59.86,4.151,138.8256,7.992,False,Cabinet,0
12/10/2012,48.29,4.186,138.9117,7.992,False,Cabinet,35
19/10/2012,53.44,4.153,138.8336129,7.992,False,Bed,12
26/10/2012,56.49,4.071,138.7281613,7.992,False,Sofa,43
02/11/2012,46.81,3.97,138.6227097,7.992,False,Table,78
09/11/2012,36.61,3.947,138.5172581,7.992,False,Bed,61
16/11/2012,45.1,3.942,138.4473,7.992,False,Chair,55
23/11/2012,40.84,3.978,138.4246667,7.992,True,Sofa,63
30/11/2012,34.69,3.966,138.4020333,7.992,False,Desk,65
07/12/2012,43.1,3.92,138.3794,7.992,False,Chair,49
14/12/2012,37.84,3.869,138.3685484,7.992,False,Table,87
21/12/2012,40.4,3.816,138.4283871,7.992,False,Table,48
28/12/2012,29.58,3.785,138.4882258,7.992,True,Desk,92
04/01/2013,25.22,3.794,138.5480645,8.036,False,Bed,9
11/01/2013,34.91,3.802,138.6079032,8.036,False,Cabinet,52
18/01/2013,37.22,3.798,138.6701613,8.036,False,Table,15
25/01/2013,20.04,3.78,138.7333871,8.036,False,Bed,53
01/02/2013,31.51,3.806,138.7966129,8.036,False,Cabinet,72
08/02/2013,22.82,3.945,138.8598387,8.036,True,Bed,3
15/02/2013,30.73,4.006,138.9004286,8.036,False,Sofa,91
22/02/2013,24.1,4.045,138.8844286,8.036,False,Chair,54
01/03/2013,33.74,4.079,138.8684286,8.036,False,Sofa,83
08/03/2013,29.44,4.045,138.8524286,8.036,False,Desk,64
15/03/2013,38.92,4.029,138.8597742,8.036,False,Chair,18
22/03/2013,28.07,3.999,138.9254839,8.036,False,Desk,32
29/03/2013,36.39,3.983,138.9911935,8.036,False,Sofa,98
05/04/2013,36.94,3.954,139.0569032,7.806,False,Chair,39
12/04/2013,43.78,3.914,139.1226129,7.806,False,Table,23
19/04/2013,51.88,3.876,139.1226129,7.806,False,Bed,28
26/04/2013,47.33,3.806,139.1226129,7.806,False,Sofa,99
03/05/2013,59.08,3.775,,,False,Sofa,38
10/05/2013,59.31,3.762,,,False,Chair,40
17/05/2013,52.54,3.79,,,False,Cabinet,91
24/05/2013,62.35,3.793,,,False,Cabinet,8
31/05/2013,62.2,3.808,,,False,Chair,2
07/06/2013,62.27,3.792,,,False,Table,18
14/06/2013,62.27,3.795,,,False,Sofa,55
21/06/2013,63.62,3.793,,,False,Bed,2
28/06/2013,74.7,3.8,,,False,Sofa,90
05/07/2013,69.81,3.778,,,False,Bed,2
12/07/2013,74.12,3.791,,,False,Desk,51
19/07/2013,79.15,3.913,,,False,Desk,24
26/07/2013,68.96,3.951,,,False,Table,88
05/02/2010,25.92,2.784,204.2471935,8.187,False,Cabinet,42
12/02/2010,22.12,2.773,204.3857472,8.187,True,Table,68
19/02/2010,25.43,2.745,204.4321004,8.187,False,Cabinet,44
26/02/2010,32.32,2.754,204.4630869,8.187,False,Chair,19
05/03/2010,31.75,2.777,204.4940734,8.187,False,Bed,55
12/03/2010,43.82,2.818,204.5250598,8.187,False,Table,83
19/03/2010,47.32,2.844,204.3782258,8.187,False,Bed,82
26/03/2010,50.49,2.854,204.201755,8.187,False,Chair,68
02/04/2010,51.0,2.85,204.0252842,7.856,False,Cabinet,78
09/04/2010,65.1,2.869,203.8488134,7.856,False,Sofa,31
16/04/2010,55.43,2.899,203.7307486,7.856,False,Table,23
23/04/2010,50.65,2.902,203.6905586,7.856,False,Cabinet,5
30/04/2010,54.75,2.921,203.6503685,7.856,False,Table,18
07/05/2010,66.74,2.966,203.6101784,7.856,False,Table,46
14/05/2010,55.91,2.982,203.6133915,7.856,False,Sofa,70
21/05/2010,60.38,2.958,203.8770235,7.856,False,Chair,27
28/05/2010,70.97,2.899,204.1406556,7.856,False,Chair,22
04/06/2010,72.52,2.847,204.4042877,7.856,False,Table,37
11/06/2010,67.32,2.809,204.6679198,7.856,False,Sofa,5
18/06/2010,72.62,2.78,204.670036,7.856,False,Bed,32
25/06/2010,75.17,2.808,204.5675459,7.856,False,Desk,3
02/07/2010,70.1,2.815,204.4650559,7.527,False,Table,83
09/07/2010,78.09,2.793,204.3625658,7.527,False,Table,100
16/07/2010,75.14,2.783,204.3571656,7.527,False,Chair,1
23/07/2010,77.75,2.771,204.4812188,7.527,False,Cabinet,98
30/07/2010,76.03,2.781,204.605272,7.527,False,Desk,14
06/08/2010,74.57,2.784,204.7293252,7.527,False,Bed,59
13/08/2010,75.98,2.805,204.8533784,7.527,False,Bed,10
20/08/2010,75.34,2.779,204.8217044,7.527,False,Desk,6
27/08/2010,70.51,2.755,204.7900305,7.527,False,Bed,5
03/09/2010,75.5,2.715,204.7583566,7.527,False,Desk,15
